|(0, 0.5997)| |(0, 0.1499)| |(0, 0.1415)| |(0, 0.1423)| |(0, 0.148)| |(0, 0.1612)| |(0, 0.1349)| |(0, 0.1643)| |(0, 0.1463)| |(0, 0.1591)| |(0, 0.1497)| |(0, 0.1614)| |(0, 0.1712)| |(100, 0.1612)| |(0, 0.1681)| |(100, 0.17)| |(100, 0.1643)| |(0, 0.1533)| |(100, 0.155)| |(0, 0.1692)| |(0, 0.1502)| |(100, 0.1411)| |(0, 0.1284)|
|(100, 0.8434)| |(0, 0.3376)| |(0, 0.1762)| |(0, 0.3696)|
|(100, 0.4216)|
|(100, 0.4216)| |(100, 2.2056)| |(0, 0.1642)|
|(100, 1.3559)| |(0, 1.0405)|
|(100, 3.5889)|
|(100, 3.5889)|
|(100, 0.4621)| |(0, 0.1791)| |(100, 0.14)| |(0, 0.1814)| |(0, 0.1713)| |(0, 0.1609)| |(0, 0.1549)| |(0, 0.3701)| |(0, 0.1605)| |(0, 0.1854)| |(0, 0.1912)| |(0, 0.1891)| |(0, 0.174)| |(100, 0.1788)| |(100, 0.1637)| |(0, 0.3819)| |(0, 0.3412)| |(0, 0.1885)| |(100, 0.1872)| |(0, 0.1798)| |(0, 0.1917)| |(100, 0.1852)| |(100, 0.1992)| |(100, 0.1885)| |(0, 0.1862)| |(0, 0.1747)| |(0, 0.2103)| |(0, 0.2212)| |(0, 0.1951)| |(0, 0.1947)| |(100, 0.206)| |(100, 0.1912)| |(0, 0.4046)|
|(100, 0.4621)| |(0, 0.1791)| |(100, 0.14)| |(0, 0.1814)| |(0, 0.1713)| |(0, 0.1609)| |(0, 0.1549)| |(0, 0.3701)| |(0, 0.1605)| |(0, 0.1854)| |(0, 0.1912)| |(0, 0.1891)| |(0, 0.174)| |(100, 0.1788)| |(100, 0.1637)| |(0, 0.3819)| |(0, 0.3412)| |(0, 0.1885)| |(100, 0.1872)| |(0, 0.1798)| |(0, 0.1917)| |(100, 0.1852)| |(100, 0.1992)| |(100, 0.1885)| |(0, 0.1862)| |(0, 0.1747)| |(0, 0.2103)| |(0, 0.2212)| |(0, 0.1951)| |(0, 0.1947)| |(100, 0.206)| |(100, 0.1912)| |(0, 0.4046)|
|(0, 0.5669)| |(0, 0.1936)| |(0, 0.1768)| |(100, 0.1672)| |(0, 0.1945)| |(0, 0.2145)| |(0, 0.1735)| |(100, 0.1863)| |(0, 0.2184)| |(0, 0.2416)| |(0, 0.2031)| |(0, 0.1823)| |(100, 0.1799)| |(0, 0.1796)| |(100, 0.1823)| |(0, 0.1806)| |(0, 0.1989)| |(0, 0.1838)| |(0, 0.2033)| |(100, 0.1796)| |(100, 0.2003)| |(0, 0.204)| |(0, 0.21)| |(0, 0.1933)| |(0, 0.2251)| |(0, 0.1888)| |(0, 0.2215)| |(0, 0.1945)| |(0, 0.2216)| |(0, 0.2012)| |(100, 0.2091)| |(0, 0.1909)| |(0, 0.2034)| |(0, 0.1949)| |(0, 0.2152)| |(0, 0.1916)| |(100, 0.2096)| |(0, 0.2029)| |(0, 0.2187)|
|(0, 0.7087)| |(0, 0.1987)| |(0, 0.1922)| |(0, 0.1793)| |(0, 0.1673)| |(0, 0.1744)| |(0, 0.1946)| |(0, 0.1851)| |(0, 0.1979)| |(0, 0.1885)| |(0, 0.2106)| |(0, 0.1913)| |(0, 0.2019)| |(100, 0.2029)| |(0, 0.2067)| |(0, 0.2066)| |(0, 0.2093)| |(100, 0.2006)| |(0, 0.1891)| |(0, 0.1968)| |(100, 0.2009)| |(100, 0.197)| |(0, 0.2064)| |(0, 0.1953)| |(0, 0.203)| |(0, 0.1889)| |(0, 0.2039)| |(100, 0.1978)| |(0, 0.2034)| |(0, 0.1799)| |(0, 0.1914)|
